,category,frequency,avg_rating,avg_price,avg_num_reviews,cluster_assignment,TSNE_X_coord,TSNE_Y_coord
5333,Morel,1,5.0,36.9,4.0,9,-0.15789695,-1.0214453
5334,Appliance Cords,1,5.0,26.53,2.0,10,-2.5628655,2.8200831
5335,Table & Chair Sets,1,5.0,49.49,1.0,3,4.262373,-6.4231563
5336,Candlestick Holders,1,4.2,21.265,9.0,14,3.8116524,-1.0291487
5337,Blasters & Foam Play,1,4.5,42.49,679.0,17,0.9214206,-4.2424192
5338,Master Cylinders & Parts,1,5.0,105.49,1.0,14,-3.201225,7.061735
5339,Amplifier Installation,1,4.8,59.99,384.0,7,-7.0637293,5.6720333
5340,Rearsets,1,2.8,125.99,8.0,9,-1.4653091,-3.096793
5341,File Compression & Decompression,1,3.5,39.99,13.0,13,-0.34603095,0.82761997
5342,Carob & Cocoa,1,4.4,18.53,90.0,18,8.7199545,-6.0379043
5343,Racquetballs,1,5.0,24.99,1.0,17,-7.158192,-2.6908202
5344,Thermostat Controllers,1,5.0,11.82,1.0,14,5.5598516,0.451346
5345,Fuel Tank Valve,1,4.4,14.99,28.0,14,7.0577445,1.2086433
5346,Potatoes & Yams,1,4.2,13.25,810.0,4,5.522314,-8.967021
5347,Glass,1,4.1,5.63,6.0,9,2.013534,-0.7208962
5348,Wire Cutters,1,4.7,9.98,293.0,10,-4.010863,4.0713525
5349,Pressure Washer Parts & Accessories,1,4.2,16.99,642.0,15,3.9109414,-3.564672
5350,Fly Tying Equipment,1,4.6,11.99,195.0,2,-3.5437224,10.253167
5351,Fishing Tools & Accessories,1,4.6,11.99,195.0,16,1.9396721,-9.098838
5352,Luggage,1,5.0,39.99,1.0,13,-1.7169607,0.77297866
5353,Donut Pans,1,4.6,7.99,495.0,4,7.0345287,-7.9645023
5354,Balcony Privacy & Protective Screens,1,4.4,24.99,61.0,6,-2.4451654,-2.397172
5355,Card Making Kits,1,5.0,12.89,12.0,13,-5.18428,-1.8231001
5356,Paperweights,1,3.6,13.09,10.0,13,-3.8533387,-2.7527907
5357,Specialty Metals,1,5.0,10.0,3.0,7,1.5739737,8.436368
5358,Built-in Cabinetry,1,4.6,13.989999999999998,3.0,3,2.8441417,2.1160254
5359,Dumbbells,1,4.5,22.41,664.0,8,-1.9685737,-5.64434
5360,Prints & Posters,1,4.5,45.49,3.0,1,-3.9550686,-1.547276
5361,Extension Cords,1,4.8,42.985,2058.0,10,-3.1880338,3.8031404
5362,Relief & Block Printing Materials,1,4.6,8.49,285.0,1,-3.7889917,-2.3578553
5363,Dishes & Utensils,1,4.7,17.64,612.0,4,5.4770093,-6.382021
5364,Lab Cleaning Brushes,1,4.5,12.99,10.0,15,5.394415,1.0787238
5365,Foot Creams & Lotions,1,4.8,21.19,222.0,15,6.5826917,-1.9753574
5366,Multifunction,1,4.5,103.99,42.0,9,-6.4711785,0.65192914
5367,Flutes & Piccolos,1,4.2,9.15,39.0,17,-3.175369,8.782921
5368,Cam & Lifter Kits,1,3.2,17.29,11.0,10,-3.918031,4.704824
5369,Sound Therapy,1,4.4,59.92,1253.0,19,-7.1469817,6.4993763
5370,Pressure Probes & Sensors,1,4.7,19.95,6.0,14,1.4911082,1.1020321
5371,Shift,1,4.2,18.77,26.0,9,-2.10854,-3.8750107
5372,Compression Socks,1,4.4,14.989999999999998,328.0,5,1.4478427,4.6948175
5373,Joint Sealants,1,5.0,17.46,2.0,10,0.319104,-3.5828729
5374,Spade,1,4.8,9.99,12.0,9,-2.6345453,-0.9438698
5375,Volumetric Pipettes,1,5.0,43.93,1.0,14,2.6645536,-2.0910835
5376,Counted Kits,1,4.5,30.22,36.0,13,-0.6831764,1.4090961
5377,Drum Brake,1,4.4,35.85,15.0,10,-4.1274266,8.2909155
5378,Shovels & Trowels,1,4.4,22.54,80.0,1,-0.8708601,3.4795291
5379,Dental Dams,1,3.6,16.89,15.0,11,8.857648,-1.2242312
5380,Bite Blocks,1,3.2,15.98,43.0,9,-0.2421692,-3.2987044
5381,Bolt Cutters,1,4.8,53.61,596.0,12,0.70180565,2.9746919
5382,Pasta Forks,1,5.0,12.49,6.0,4,6.7071133,-8.618434
5383,Syrups,1,4.7,31.99,1825.0,18,8.357109,-5.6040225
5384,Sugars & Sweeteners,1,4.7,31.99,1825.0,18,8.628526,-5.9013796
5385,Casual & Dress Socks,1,4.8,11.4,754.0,5,-1.4458982,-7.402787
5386,Respirator Parts,1,5.0,16.49,3.0,14,2.7694867,-3.0021842
5387,Mobile Flashes & Selfie Lights,1,4.3,21.99,984.0,0,-8.598144,3.7855995
5388,Wireless Multiroom Systems,1,3.9,119.0,71.0,0,-8.35514,4.8708825
5389,Mail Bags & Transit Sacks,1,4.7,21.99,189.0,13,-2.130212,0.13217254
5390,Packaging Labels & Tags,1,4.6,16.08,113.0,13,-1.8749111,0.896833
5391,Steering Equipment,1,4.7,19.81,46.0,2,-4.683155,5.6964364
5392,Weatherproofing,1,4.5,8.965,751.0,19,1.8162936,0.9714182
5393,Scribers,1,4.5,6.99,76.0,9,-0.8804336,0.9154312
5394,Evaporation & Drying Equipment,1,4.8,12.99,22.0,14,2.6067271,-3.682401
5395,Gas Grills,1,4.5,104.89,281.0,14,7.546407,-4.815665
5396,Belt & Chain Tensioners,1,5.0,25.82,5.0,10,-2.7768323,4.8142023
5397,Adults Paint-By-Number Kits,1,4.4,16.99,133.0,3,2.9040785,2.9934378
5398,Bedding Sets & Collections,1,4.8,54.85,504.0,3,4.888086,3.8311071
5399,Insect & Pest Repellents,1,3.3,20.99,105.0,11,3.4776654,-1.8307724
5400,MP3 Player Cables & Adapters,1,4.7,19.99,6.0,0,-8.044228,6.7385736
5401,Kamas,1,4.1,27.84,41.0,9,0.31429738,-1.2893922
5402,Egg Slicers,1,2.8,5.95,13.0,4,6.940632,-9.090367
5403,Car Travel Accessories,1,4.6,71.81,1340.0,2,-5.905112,6.76358
5404,Clothing & Shoes,1,4.4,15.79,549.0,5,0.37341726,5.42371
5405,Transmissions & Differentials,1,4.5,8.0,154.0,2,-4.469695,2.521451
5406,Indoor Thermometers,1,4.5,13.99,28.0,3,5.40004,0.5051859
5407,Bathroom Furniture,1,4.4,7.4,7421.0,3,6.437584,-3.723447
5408,Rinse-Free Wipes,1,4.5,72.99,392.0,15,-1.0958068,-8.076497
5409,Clocks & Watches,1,3.5,25.99,453.0,7,-0.95932764,8.954301
5410,Push & Pull Toys,1,4.9,26.515,2063.0,17,-5.339008,-3.2521622
5411,Crankshaft Position,1,4.3,52.78,26.0,10,-4.006817,6.2883887
5412,Parking Light Assemblies,1,5.0,12.49,2.0,13,-5.595653,4.255671
5413,Flameless Candles,1,4.4,26.99,1033.0,8,-1.7916064,-7.124564
5414,Snare Drum Wire,1,5.0,7.99,5.0,17,-4.1076427,8.358317
5415,Idler Bearing,1,5.0,14.79,1.0,8,-1.6306661,-7.199979
5416,Ear,1,4.8,19.99,28.0,9,-7.3855762,2.124411
5417,Bass Guitar Parts,1,4.8,61.93,136.0,12,-5.2297072,8.921362
5418,Toolroom Grinding Wheels,1,4.4,7.29,3.0,1,-2.6039379,6.105442
5419,Suction Devices,1,5.0,33.73,1.0,14,2.8444824,-3.1768649
5420,Rack Accessories,1,4.8,59.99,62.0,19,-2.1626842,2.2761989
5421,Gas Caps,1,5.0,10.5,1.0,14,6.660375,0.9882996
5422,Roll Bars & Cages,1,5.0,70.99,1.0,17,-3.883541,-1.318069
5423,IR Illuminators,1,3.7,35.99,6.0,9,-4.3588653,0.63071793
5424,Recliners,1,4.0,89.99,20.0,3,4.829036,3.3672748
5425,Hazelnuts,1,4.0,29.99,103.0,18,8.480906,-6.3408766
5426,Nursing,1,4.5,17.99,165.0,11,5.4679847,-1.2303708
5427,Brake System Bleeding Tools,1,4.2,20.99,22.0,1,-1.215363,-4.59561
5428,Filament Tape,1,4.4,12.49,48.0,9,-1.8993876,-1.595793
5429,False Nails & Accessories,1,4.7,17.85,5323.0,8,-2.1585126,-5.578682
5430,Transceivers,1,3.0,19.16,1.0,7,-6.324616,2.37982
5431,Bustiers & Corsets,1,5.0,36.66,2.0,5,2.0778227,5.138366
5432,Cleats & Chocks,1,4.4,10.5,130.0,10,-1.4372402,2.1295655
5433,Dehumidifier Parts & Accessories,1,5.0,7.99,2.0,11,-1.1148769,-4.586344
5434,Hydration Packs & Bladders,1,4.4,99.035,10.0,15,3.5008993,-4.3386154
5435,Brake Quiet,1,4.7,18.04,43.0,8,-1.6133842,-7.289535
5436,Wall & Tabletop Frames,1,4.7,24.35,1160.0,3,0.73503673,-3.5393836
5437,Wood Drill Bit Sets,1,4.5,19.07,15.0,1,1.3579981,1.2588781
5438,Marine GPS Chartplotters,1,4.1,134.69,109.0,16,-9.003053,4.2312517
5439,Sunflower,1,4.2,31.0,95.0,6,2.1742337,-6.569115
5440,Oregano,1,4.9,25.37,12.0,18,8.3834095,0.5415231
5441,C,1,4.7,20.49,21.0,9,-0.24771672,-0.9189815
5442,Power and Ground Cable,1,4.6,15.29,56.0,7,-6.636673,4.5651226
5443,Denture Care,1,3.9,54.95,269.0,11,8.351084,-1.169745
5444,Bun & Crown Shapers,1,3.2,6.99,260.0,18,7.4617157,-7.533957
5445,Cards & Card Stock,1,4.5,5.4350000000000005,9.0,13,-5.1256714,-1.7666805
5446,Lightweight Jackets,1,4.2,85.075,3.0,8,-1.7295976,-7.183554
5447,Artichoke,1,4.4,186.45,4.0,18,8.448538,-1.9979733
5448,SIM Cards,1,2.9,39.99,146.0,0,-9.011964,3.5313244
5449,Educational Charts & Posters,1,5.0,12.95,1.0,1,-3.9739165,-1.422096
5450,Top Tab Classification Folders,1,4.4,33.89,21.0,9,0.8882107,3.4326704
5451,Hood Vents,1,4.4,43.99,45.0,14,-2.0691528,2.860197
5452,Fender Flares,1,4.4,48.49,105.0,2,-5.560186,7.6630855
5453,Magnetic Field Therapy,1,4.4,17.99,862.0,7,-7.046224,4.0173817
5454,Collagen,1,4.4,22.835,680.0,1,-2.4782114,-0.3741239
5455,Macaron Baking Mats & Pans,1,4.2,22.25,45.0,4,7.339584,-7.36839
5456,Bongos,1,4.6,32.98,15.0,18,6.783343,-8.3940115
5457,Classroom Furniture,1,3.9,17.99,58.0,3,3.5233397,2.7135797
5458,Phono Preamps,1,3.3,7.68,2.0,9,0.21819565,1.9797704
5459,Storage & Organizers,1,4.8,22.96,7.0,13,-1.209063,1.175061
5460,LCD Touch Panels,1,1.0,610.0,1.0,0,-9.965865,2.5404363
5461,Beaded Trim,1,4.7,9.99,136.0,5,0.74277735,3.6388178
5462,Latex Caulk,1,4.8,69.95,9.0,18,1.2401956,-2.8290977
5463,Wasabi,1,5.0,14.95,4.0,9,0.04369831,-1.3666339
5464,Cages,1,3.9,95.99,120.0,9,-3.6444876,-0.8123819
5465,Pens,1,5.0,38.5,1.0,9,-1.6867043,-1.5192964
5466,Pita,1,4.4,7.375,16.0,9,0.10522292,-1.234784
5467,Carafes & Pitchers,1,4.6,19.99,1027.0,17,1.5095872,-4.259107
5468,Tea Storage Chests,1,4.7,22.99,150.0,18,9.434114,-3.748159
5469,Rain Barrels,1,3.9,189.99,88.0,6,-1.0350798,-3.2112298
5470,Essential Oil Sets,1,4.3,8.99,124.0,14,7.3429317,0.37303442
5471,Converters,1,4.0,56.0,8.0,9,-4.2541084,1.1714028
5472,Wall Stickers & Murals,1,4.4,10.01,359.0,1,2.3112166,1.0293664
5473,Duct Tape,1,4.6,74.7,525.0,14,0.91290593,-2.3174927
5474,Spades,1,4.4,22.54,80.0,6,-2.6459813,-0.83650655
5475,Standard Game Dice,1,4.7,9.49,54.0,0,-4.9258575,-4.6884084
5476,Project Folders,1,3.4,12.99,204.0,13,-0.5492323,1.4217734
5477,Hot Sauce,1,4.4,14.81,36.0,14,6.934986,-5.1343513
5478,Sweepers & Accessories,1,3.8,20.45,296.0,1,3.8266306,-2.6649718
5479,Secondary Containment Equipment,1,5.0,64.395,2.0,14,1.6409765,-3.6205251
5480,Pumps & Circulation,1,3.8,15.69,1180.0,14,2.8314245,-3.4320383
5481,Jigsaw Puzzles,1,4.7,20.99,956.0,0,-4.6981797,-3.6901917
5482,Slatwalls & Fixtures,1,4.4,23.71,35.0,1,-3.4601002,-0.98842406
5483,Stabilizers & Dampeners,1,5.0,65.99,1.0,10,-3.1118696,3.3885717
5484,Martini,1,4.6,38.98,74.0,18,8.63101,-3.3430965
5485,Eau Fraiche,1,3.7,58.0,4.0,9,0.7238839,-1.2879833
5486,Futon Slipcovers,1,4.2,68.0,57.0,8,0.8258816,-3.0460396
5487,Balms & Moisturizers,1,4.7,12.45,736.0,15,6.0219274,-2.4582903
5488,Shrink Wrap,1,4.6,17.99,367.0,8,0.84308875,-4.4019957
5489,Flywheel & Parts,1,3.8,338.69,12.0,2,-3.5482702,10.216387
5490,Interfaces,1,4.5,6.565,33.0,19,-4.55156,1.7927846
5491,Electrostatic Air Purifiers,1,3.0,16.79,2.0,14,2.717165,6.7538013
5492,Catalytic Converters,1,4.7,83.99,30.0,14,7.0054574,1.2169518
5493,Eye Care,1,4.5,7.99,254.0,19,-7.8844514,1.3519546
5494,Enclosures,1,4.2,72.98,17.0,9,-2.6326718,0.24883214
5495,Clutch Cycle,1,5.0,10.6,2.0,10,-4.3974843,5.495087
5496,Pastel Paper,1,4.4,32.64,34.0,5,-3.4564786,-3.3791823
5497,Bathroom Sets,1,3.8,13.99,49.0,15,6.3724685,-3.7724435
5498,Neutral Safety Back-Up,1,5.0,14.77,4.0,8,-1.2781205,-7.3049374
5499,Tapered Knobs,1,3.0,15.36,2.0,10,-4.990135,2.1709719
5500,Weighing Dishes,1,4.8,2.25,6.0,4,5.5961366,-5.97996
5501,Batting Gloves,1,4.3,17.99,78.0,17,-8.5801525,-2.383964
5502,Matting & Sleeving,1,4.3,20.47,24.0,10,-0.84423107,3.4055617
5503,Heat Wrap,1,4.3,20.47,24.0,14,5.4925785,0.36066642
5504,Tagliatelle,1,4.3,34.99,20.0,9,0.67783153,-1.2625527
5505,Eye,1,4.3,7.689999999999999,2987.0,9,-1.3260038,-1.0551704
5506,Ferrule Fittings,1,2.9,7.99,2.0,5,2.1732924,4.6723304
5507,Car Rack Accessories,1,4.5,84.80999999999999,819.0,2,-5.9321923,6.751055
5508,BMX,1,3.8,58.68,14.0,2,-6.6910844,8.486563
5509,Herbals,1,3.9,30.99,12.0,11,3.025965,-5.897379
5510,Growlers,1,4.2,28.97,638.0,12,-1.7915568,-4.7449303
5511,Radiator,1,4.3,7.99,42.0,14,5.1948123,0.17804077
5512,Threading Dies,1,4.9,7.74,11.0,8,-2.0267453,-5.4962516
5513,Silicon,1,4.6,20.77,44.0,0,-7.3313675,2.9161892
5514,Pappardelle,1,4.5,15.78,5.0,9,0.5919891,-1.281238
5515,Decorating Tools,1,4.7,9.85,684.0,1,-0.73841465,3.0559547
5516,Herring,1,4.5,6.79,53.0,16,2.466691,-9.056617
5517,Stationery,1,3.7,11.99,59.0,13,-1.1155082,1.217609
5518,Weighted Blankets,1,4.5,34.0,582.0,5,1.743369,3.6510613
5519,Consumables,1,4.8,14.86,53.0,9,-1.0699414,1.031902
5520,Sponges & Dispensers,1,4.8,14.86,53.0,15,4.9948435,-3.7548568
5521,Mailbox Hardware,1,5.0,28.47,2.0,13,-2.1658487,-0.018068012
5522,Mailboxes & Accessories,1,5.0,28.47,2.0,13,-2.13894,0.034404263
5523,Storage Crates,1,5.0,57.47,1.0,13,-1.343672,0.671304
5524,Natural Gas Space Heaters,1,4.1,127.27,38.0,14,-2.9841442,10.033555
5525,Fabric Adhesives,1,4.1,19.99,522.0,5,1.283433,3.0514264
5526,Exercise Bands,1,4.3,21.24,10547.0,17,-2.8446624,6.0465136
5527,Diaper Pails & Refills,1,4.8,12.99,619.0,15,4.5071473,-3.8250172
5528,Full Car Covers,1,4.8,148.98,8.0,2,-5.948909,6.8382277
5529,Shaved Ice Machines,1,4.6,239.99,61.0,8,9.206989,1.5852891
5530,Storage Benches,1,4.6,81.99,214.0,8,-1.1063075,0.60368246
5531,Window Molding & Trim,1,5.0,34.73,1.0,3,2.5376937,1.2247881
5532,Parts Kits,1,5.0,13.29,1.0,10,-3.4777129,2.2871094
5533,Slow-Pitch Softball Bats,1,4.5,69.99,48.0,17,-8.6076765,-2.4567218
5534,Plant Germination Equipment,1,4.3,11.99,966.0,6,1.3458482,-6.872197
5535,Greeting Cards,1,4.9,9.99,2451.0,13,-4.358888,-1.7060736
5536,Loading Dock Bumpers,1,5.0,33.365,1.0,13,-5.539363,4.0457582
5537,Candelabras,1,4.0,11.99,1.0,17,1.081532,-1.4483149
5538,Backpacking Packs,1,4.7,36.49,1282.0,13,-2.156,0.88212365
5539,Savory,1,4.6,10.99,40.0,18,8.566423,-0.9522831
5540,Electric Toothbrushes,1,4.6,19.49,621.0,15,8.6488695,-1.4008635
5541,Vanity Sink Tops,1,5.0,114.99,3.0,15,6.547406,-3.7130942
5542,Decorative Stones,1,4.7,24.99,177.0,19,1.7467879,7.2280936
5543,Wine Accessory Sets,1,4.8,29.49,385.0,18,9.044221,-2.9668663
5544,Travel Tins,1,3.9,20.47,18.0,13,0.7469209,-2.7368577
5545,& Saucers,1,4.8,23.49,1226.0,9,1.4838985,-1.462731
5546,Mugs,1,4.8,23.49,1226.0,14,8.598918,-3.8397863
5547,Washers,1,4.2,29.99,19.0,15,4.5870924,-3.5871494
5548,Retractable Leashes,1,4.1,12.99,149.0,5,-1.5502386,5.621055
5549,Martingales,1,5.0,94.49,1.0,9,0.50915986,-1.3247881
5550,Chocolate & Hazelnut Spreads,1,3.9,58.955,49.0,18,8.672675,-6.4021997
5551,Compressors & Parts,1,4.5,266.95,1032.0,2,-2.8067079,8.526876
5552,Spill Response Kits,1,4.6,14.99,13.0,14,2.2289486,-3.6253338
5553,Heavy Bags,1,4.5,174.99,1249.0,13,-0.4206502,6.3077574
5554,Fortune,1,4.0,17.0,3.0,9,-0.22559904,-1.010177
5555,Jackets & Hoodies,1,3.7,25.98,6.0,5,0.9195118,5.105582
5556,Eye Wash Units,1,3.9,41.92,25.0,15,5.2753205,-2.946072
5557,Pasta Molds & Stamps,1,4.0,15.99,300.0,4,6.815942,-8.69766
5558,Coconut Shortening,1,4.3,37.32,1586.0,16,1.0615762,-5.659647
5559,Engine Management Systems,1,3.4,89.95,6.0,2,-3.7991107,6.9075513
5560,Handlebar Tape,1,4.4,35.629999999999995,409.0,10,-2.1926165,4.488871
5561,T-Bone,1,3.6,59.71,93.0,12,-3.1468406,-1.4188923
5562,Metalworking & Multipurpose Drill Bits,1,4.4,11.99,63.0,10,1.1185248,8.405052
5563,Oil Pressure Tools,1,4.7,14.99,2251.0,14,7.2167435,0.43777457
5564,Tackle Boxes & Trays,1,4.7,4.96,914.0,13,-1.83166,0.6328671
5565,Iced Beverage Dispensers,1,4.0,11.72,7.0,18,9.407561,-3.7272756
5566,Sumac,1,4.7,10.99,74.0,9,0.13377008,-1.1217527
5567,Bookshelf Albums,1,4.6,63.99,288.0,13,1.962522,2.4305077
5568,Navigation & Electronics,1,4.4,27.26,240.0,19,-6.33429,2.8942401
5569,Engine Blocks,1,5.0,60.79,1.0,10,-3.8645287,6.636954
5570,Garbage Disposals & Parts,1,3.9,7.49,221.0,13,0.19555064,-4.499032
5571,Knife Blocks,1,4.9,47.425,24.0,12,11.198725,-3.449447
5572,Toilet Cleaners,1,4.5,3.28,1937.0,15,6.0736423,-3.732223
5573,Intake Valves,1,4.5,27.49,25.0,14,3.8944411,0.14115436
5574,Bingo Chips,1,4.7,7.99,240.0,0,-5.687546,-4.07849
5575,Tie-Downs,1,4.8,27.95,416.0,12,-6.496354,-2.9559474
5576,Shock Springs,1,4.8,9.95,7.0,9,-5.52635,0.42234826
5577,Rack & Pinion,1,4.3,44.67,10.0,10,-2.3039668,2.468794
5578,Kerosene Space Heaters,1,3.3,563.84,20.0,14,-2.9861212,10.041309
5579,Fajita Pans,1,4.3,29.99,51.0,4,6.4000463,-7.677315
5580,Block Planes,1,4.7,96.52,43.0,2,-5.8068585,-0.6018274
5581,Avocado,1,3.9,37.56,9.0,4,5.134747,-8.485896
5582,Pepper Spray,1,4.7,29.49,1017.0,18,2.5387373,-4.3158607
5583,Stepping Stones,1,4.3,9.99,10.0,6,-0.16800787,5.006126
5584,Varsity Jackets,1,4.1,37.49,21.0,5,0.7085304,5.106315
5585,Hidden Cameras,1,3.2,16.98,174.0,8,-2.2772567,-5.01826
5586,Sweatpants,1,4.3,39.47,24.0,5,0.8713128,5.6091127
5587,Timer Switches,1,4.6,16.99,193.0,7,-5.699469,2.7105072
5588,Polishers & Buffers,1,4.4,79.97,1087.0,1,0.4207485,3.4112885
5589,Seasoning Mixes,1,4.0,18.24,39.0,18,7.3142805,-5.465596
5590,Adapters & Connectors,1,4.3,39.99,10.0,10,-4.129942,3.2196746
5591,Locksets & Handles,1,4.4,2.61,6.0,13,-4.6034794,2.2589145
5592,Sheet Metal Screws,1,4.9,35.45,19.0,10,-3.4007528,6.0615683
5593,B3 (Niacin),1,4.6,10.945,375.0,9,7.552065,-0.23473676
5594,Sofrito Sauce,1,1.4,7.95,3.0,4,6.291295,-7.8090954
5595,Lift Supports,1,4.6,17.99,204.0,10,-3.8180501,4.814166
5596,Fabric Painting & Dyeing,1,4.1,18.53,851.0,1,0.10923514,-5.2823377
5597,Feeding Mats,1,4.5,14.95,7.0,4,3.6689267,-5.3034487
5598,Travel Potties,1,4.0,9.81,4.0,14,5.000768,-5.282104
5599,Shoulder Pads,1,3.7,61.59,11.0,5,-0.8999191,4.901731
5600,Pillars,1,4.4,17.96,117.0,19,-0.05752991,9.916059
5601,Special Occasion Gloves,1,4.8,10.99,34.0,5,-0.8525505,5.536
5602,Quilt Stands,1,4.5,34.77,64.0,6,2.6322823,4.1070547
5603,Biscuits & Snacks,1,4.8,32.945,2759.0,4,7.3074055,-7.5170565
5604,Compression Pants & Tights,1,4.5,27.65,540.0,5,1.0212775,5.3089595
5605,Blush,1,4.4,10.025,1127.0,18,2.027682,-5.2341757
5606,Tinted Moisturizers,1,3.4,45.0,8.0,15,6.0537376,-2.51593
5607,Pulley Blocks,1,4.5,8.99,105.0,10,-2.9714944,4.4875884
5608,Buffets & Sideboards,1,4.6,223.71,154.0,4,4.828019,-6.7053914
5609,Intake Manifold,1,3.0,29.99,1.0,14,4.0204906,0.18015583
5610,Xylophones,1,4.8,14.99,11.0,17,-6.7772484,7.197135
5611,Tobacco Pipes & Accessories,1,4.6,23.59,2133.0,14,4.68619,-0.11592098
5612,Jewelry Towers,1,4.8,23.47,8.0,19,0.48700017,8.008031
5613,Silicone Adhesives,1,4.6,30.97,147.0,11,2.1347504,-2.052762
5614,Outdoor Nativity Scenes,1,5.0,25.79,5.0,6,-0.7501004,-3.889923
5615,Train Cases,1,5.0,24.49,14.0,13,-5.587075,5.27815
5616,Pie,1,4.5,21.49,193.0,4,7.036332,-7.9233117
5617,Tart & Quiche Pans,1,4.5,21.49,193.0,4,6.8241854,-7.940382
5618,Door Entry Guard,1,4.0,13.99,129.0,3,2.3676164,1.9904834
5619,Patio Heater Covers,1,4.7,34.99,95.0,6,5.220612,0.1477859
5620,Fly Swatters,1,4.3,13.95,243.0,2,-3.6268163,10.260871
5621,Electronic Learning Toys,1,4.5,21.99,2487.0,0,-4.986105,-3.5872645
5622,Finger Pads & Moisteners,1,3.6,43.29,8.0,15,6.0634184,-2.3698359
5623,Fender Guards,1,3.2,107.73,28.0,2,-5.625247,7.472343
5624,Business & Office,1,2.0,15.0,10.0,3,2.9048672,2.954485
5625,Marketing Plans,1,2.0,15.0,10.0,19,-0.70116186,1.8298633
5626,Cane Wrist Straps,1,5.0,8.99,4.0,5,-0.6791647,4.8615937
5627,Bed Covers,1,4.6,21.99,1551.0,3,4.993629,3.8788855
5628,Parking & Side Marker Combos,1,2.0,8.155,1.0,13,-5.579827,4.1935368
5629,F-Pin-Coaxial Tip,1,4.8,9.24,246.0,10,-3.7133212,4.1477203
5630,Roses,1,4.1,116.98,129.0,18,1.7882818,-6.466269
5631,Toilet Trip Levers,1,4.6,7.77,307.0,15,5.888849,-3.9050968
5632,MIG Welding Equipment,1,4.5,29.97,232.0,2,0.9449955,8.9294405
5633,Mints,1,4.8,30.0,318.0,18,8.129861,-4.1533723
5634,Air Conditioner Parts & Accessories,1,4.5,92.95,316.0,14,-2.7202144,9.083216
5635,Hair Brushes,1,4.8,7.49,17.0,15,6.513065,-1.66907
5636,Hand Sanitizers,1,3.3,7.59,37.0,15,5.1565404,-2.6233735
5637,Crankshafts,1,3.6,20.01,12.0,10,-3.989879,6.307674
5638,Linkages,1,5.0,8.0,6.0,9,-2.8025258,1.6714066
5639,Nut,1,4.4,7.64,22.0,9,-0.30762264,-1.2500994
5640,Back Massagers,1,4.5,39.96,1182.0,15,6.890707,-1.7563105
5641,Fedoras,1,4.8,35.99,10.0,18,6.20136,-1.3185958
5642,Heatsinks,1,4.4,7.99,364.0,14,5.730916,0.45259815
5643,OTG Adapters,1,4.5,14.99,61.0,9,-2.6711588,1.3556039
5644,Deflectors & Shields,1,4.7,45.0,475.0,19,-4.451793,0.72672844
5645,Bronzers,1,4.5,16.0,210.0,9,1.9817791,7.8720665
5646,Sofa Covers,1,5.0,36.145,1.0,3,4.8083444,3.342724
5647,Terrarium Covers,1,4.5,31.49,76.0,9,1.7064016,1.6296221
5648,Balsamic,1,4.8,81.1,90.0,18,7.6353455,-4.843212
5649,Gun Belts,1,4.6,42.99,832.0,12,-1.6261638,10.756285
5650,Ignitors,1,5.0,43.97,6.0,14,6.228851,1.0530213
5651,Diving Valves,1,4.7,5.3,4.0,16,1.7777678,-8.424736
5652,Calligraphy Pens,1,4.4,19.99,117.0,1,-3.8696506,-3.2064822
5653,Platforms & Wedges,1,4.4,50.575,584.0,9,-3.9851787,0.5351572
5654,Wall Lamps & Sconces,1,4.6,40.99,51.0,3,2.2346117,0.9770493
5655,Cable Staples,1,4.4,5.08,5.0,7,-4.5912633,3.7219539
5656,Glue Guns,1,4.3,5.63,27.0,1,2.2748067,0.14891571
5657,Presentation Boards,1,4.6,9.95,320.0,19,-0.87539583,1.7107706
5658,MCT Oil,1,4.5,23.57,5260.0,14,7.259768,0.4085615
5659,Curry Sauce,1,4.5,82.655,234.0,4,5.933358,-8.098687
5660,Maitake,1,4.1,22.49,44.0,9,0.44779706,-1.2368433
5661,Nail Files & Buffers,1,4.5,3.99,15.0,1,2.7069018,1.0996994
5662,Camcorder Cases,1,4.5,9.95,33.0,2,-8.757648,5.767983
5663,Motion,1,5.0,21.99,1.0,9,-3.0816138,-0.0751389
5664,Speed & Force,1,5.0,21.99,1.0,2,-5.1834455,6.5254354
5665,Travel Mugs,1,5.0,31.99,6.0,13,8.481741,-3.7114172
5666,Sealers & Stains,1,4.6,34.31,1644.0,1,0.30755687,-3.5161273
5667,Finishes,1,4.6,34.31,1644.0,9,-0.27664626,-0.7853969
5668,Outdoor Play,1,4.8,46.49,70.0,6,-0.8277235,-3.9538589
5669,Water Blades,1,4.2,9.99,12.0,16,2.174071,-7.8068113
5670,Fascinators,1,4.3,11.04,211.0,9,1.9607497,-1.6304642
5671,Drum Hardware Kits,1,4.6,18.44,159.0,10,-4.1743264,8.317135
5672,Agricultural Fencing,1,4.7,23.0,157.0,6,0.97328544,-7.3384595
5673,Disposable Diapers,1,4.8,18.98,631.0,8,-0.5980545,-6.9032745
5674,Snake,1,4.8,24.975,395.0,16,7.5414176,2.5063202
5675,Disconnect,1,4.6,7.99,281.0,8,-2.0668316,-5.6554
5676,Tape Flags,1,4.9,9.98,159.0,9,-2.0316174,-1.4970636
5677,Financial & Business,1,4.4,38.75,24.0,13,-5.1345215,-1.6171799
